VEHICLE_ID;CARGO_MANIFEST_ID;POSX;POSY;POSZ;POWER GENERATOR;NUMBER OF GENERATORS;CONTAINER_ID;TEMPERATURE
17;9366;0;0;1;4449;8;9934831;-1
17;9366;0;0;2;4449;8;8096892;-2
17;9366;0;0;3;4449;8;8993677;2
17;9366;0;0;4;4449;8;9070032;-5
17;9366;0;1;0;4449;8;2095641;-4
17;9366;0;1;1;4449;8;8589436;1
17;9366;0;1;2;4449;8;7631782;-3
17;9366;0;1;3;4449;8;2303905;2
17;9366;0;1;4;4449;8;9138007;6
17;9366;0;2;0;4449;8;8964697;3
17;9366;0;2;1;4449;8;4351633;2
17;9366;0;2;2;4449;8;3906878;7
17;9366;0;2;3;4449;8;4846357;2
17;9366;0;2;4;4449;8;6093612;1
17;9366;0;3;0;4449;8;6869895;6
17;9366;0;3;1;4449;8;6842438;-5
17;9366;0;3;2;4449;8;5746549;-2
17;9366;0;3;3;4449;8;1214429;7
17;9366;0;3;4;4449;8;1032836;-3
17;9366;0;4;0;4449;8;4114413;-4
17;9366;0;4;1;4449;8;5612397;-4
17;9366;0;4;2;4449;8;5708618;1
17;9366;0;4;3;4449;8;7292977;2
17;9366;0;4;4;4449;8;4410262;3
17;9366;1;0;0;4449;8;1177621;-1
17;9366;1;0;1;4449;8;1611414;1
17;9366;1;0;2;4449;8;1579568;6
17;9366;1;0;3;4449;8;9659713;2
17;9487;0;0;0;4449;8;7779632;3
17;9487;0;0;1;4449;8;6013003;6
17;9487;0;0;2;4449;8;7024365;5
17;9487;0;0;3;4449;8;9806823;-5
17;9487;0;0;4;4449;8;4755874;-5
17;9487;0;1;0;4449;8;1701966;0
17;9487;0;1;1;4449;8;9465608;1
17;9487;0;1;2;4449;8;9759792;-2
17;9487;0;1;3;4449;8;1257913;0
17;9488;0;0;0;4449;8;3470354;-5
17;9488;0;0;1;4449;8;1257913;0
17;9488;0;0;2;4449;8;2911932;4
17;9488;0;0;3;4449;8;7216509;3
17;9488;0;0;4;4449;8;7293409;-2
17;9488;0;1;0;4449;8;3261222;6
17;9488;0;1;1;4449;8;5124802;-4
17;9488;0;1;2;4449;8;1701966;0
17;9488;0;1;3;4449;8;9034702;1
17;9488;0;1;4;4449;8;2778519;-5
17;9488;0;2;0;4449;8;7779632;3
17;9488;0;2;1;4449;8;3523482;1
17;9488;0;2;2;4449;8;1295690;4
17;9488;0;2;3;4449;8;1259472;2
17;9488;0;2;4;4449;8;6438753;0
17;9488;0;3;0;4449;8;9179720;-1
17;9488;0;3;1;4449;8;4755874;-5
17;9488;0;3;2;4449;8;9806823;-5
17;9488;0;3;3;4449;8;2362858;-2
17;9488;0;3;4;4449;8;8428911;-4
17;9488;0;4;0;4449;8;9759792;-2
17;9488;0;4;1;4449;8;9465608;1
17;9488;0;4;2;4449;8;6013003;6
17;9488;0;4;3;4449;8;8319037;-4
17;9488;0;4;4;4449;8;9261325;0
17;9488;1;0;0;4449;8;8888448;4
17;9488;1;0;1;4449;8;8516540;0
17;9488;1;0;2;4449;8;9072220;5
17;9488;1;0;3;4449;8;9542712;1
17;9609;0;0;0;4449;8;7436159;-1
17;9609;0;0;1;4449;8;9288583;1
17;9609;0;0;2;4449;8;4578007;4
17;9609;0;0;3;4449;8;7150345;0
17;9609;0;0;4;4449;8;8904545;-1
17;9609;0;1;0;4449;8;8825898;6
17;9609;0;1;1;4449;8;5968225;7
17;9609;0;1;2;4449;8;4578007;4
17;9609;0;1;3;4449;8;8438940;6
17;9610;0;0;0;4449;8;7502860;4
17;9610;0;0;1;4449;8;4487102;1
17;9610;0;0;2;4449;8;7024365;5
17;9610;0;0;3;4449;8;7832598;3
17;9610;0;0;4;4449;8;1502873;-5
17;9610;0;1;0;4449;8;8438940;6
17;9610;0;1;1;4449;8;2415716;-1
17;9610;0;1;2;4449;8;4578007;4
17;9610;0;1;3;4449;8;9288583;1
17;9610;0;1;4;4449;8;5968225;7
17;9610;0;2;0;4449;8;3791865;2
17;9610;0;2;1;4449;8;1773799;-2
17;9610;0;2;2;4449;8;3988101;4
17;9610;0;2;3;4449;8;8825898;6
17;9610;0;2;4;4449;8;8904545;-1
17;9610;0;3;0;4449;8;7150345;0
17;9610;0;3;1;4449;8;4578007;4
17;9610;0;3;2;4449;8;7094882;4
17;9610;0;3;3;4449;8;2201529;0
18;9691;0;0;0;4331;6;7888809;4
18;9691;0;0;1;4331;6;9284348;-3
18;9691;0;0;2;4331;6;8998597;3
18;9691;0;0;3;4331;6;8516540;0
18;9691;0;0;4;4331;6;2127379;4
18;9691;0;1;0;4331;6;1063461;-4
18;9691;0;1;1;4331;6;5337388;2
18;9691;0;1;2;4331;6;4671249;2
18;9691;0;1;3;4331;6;7334552;-4
18;9691;0;1;4;4331;6;3318626;3
18;9691;0;2;0;4331;6;9218174;-1
18;9691;0;2;1;4331;6;1140158;3
18;9691;0;2;2;4331;6;1717694;4
18;9691;0;2;3;4331;6;9904640;-4
18;9691;0;2;4;4331;6;1518967;-4
18;9691;0;3;0;4331;6;3105372;3
18;9691;0;3;1;4331;6;6375255;4
18;9691;0;3;2;4331;6;7043809;6
18;9691;0;3;3;4331;6;3157142;0
18;9691;0;3;4;4331;6;1026584;1
18;9691;0;4;0;4331;6;7094329;7
18;9691;0;4;1;4331;6;9729861;4
18;9691;0;4;2;4331;6;6152744;-3
18;9691;0;4;3;4331;6;4906421;1
18;9691;0;4;4;4331;6;3257933;6
18;9691;1;0;0;4331;6;2704738;5
18;9691;1;0;1;4331;6;6810529;5
18;9691;1;0;2;4331;6;7938285;-3
18;9691;1;0;3;4331;6;7389107;-2
18;9691;1;0;4;4331;6;4274840;-3
18;9691;1;1;0;4331;6;3761377;0
18;9691;1;1;1;4331;6;3787590;5
18;9691;1;1;2;4331;6;5808300;5
18;9691;1;1;3;4331;6;5368264;-1
18;9691;1;1;4;4331;6;2447692;7
18;9691;1;2;0;4331;6;5776133;0
18;9691;1;2;1;4331;6;4676094;-1
18;9691;1;2;2;4331;6;9344546;-4
18;9691;1;2;3;4331;6;9224411;1
18;9691;1;2;4;4331;6;5078707;7
18;9691;1;3;0;4331;6;5114669;-2
18;9691;1;3;1;4331;6;9506079;7
18;9691;1;3;2;4331;6;8706753;-1
18;9691;1;3;3;4331;6;6427815;-2
18;9691;1;3;4;4331;6;3430490;-1
18;9691;1;4;0;4331;6;4532680;3
18;9691;1;4;1;4331;6;5455908;-5
18;9691;1;4;2;4331;6;5313385;-4
18;9691;1;4;3;4331;6;4757929;0
18;9691;1;4;4;4331;6;4472680;6
18;9691;2;0;0;4331;6;4656323;0
18;9691;2;0;1;4331;6;2968756;-3
18;9691;2;0;2;4331;6;4090314;3
18;9691;2;0;3;4331;6;6913068;6
18;9691;2;0;4;4331;6;8405165;-1
18;9691;2;1;0;4331;6;8797853;1
18;9691;2;1;1;4331;6;9737599;5
18;9691;2;1;2;4331;6;1535453;4
18;9691;2;1;3;4331;6;8869826;2
18;9691;2;1;4;4331;6;1421368;-3
18;9691;2;2;0;4331;6;1445200;-3
18;9691;2;2;1;4331;6;5827509;2
18;9691;2;2;2;4331;6;4234197;3
18;9691;2;2;3;4331;6;3126007;0
18;9691;2;2;4;4331;6;5207514;0
18;9691;2;3;0;4331;6;1773799;-2
18;9691;2;3;1;4331;6;7161216;5
18;9691;2;3;2;4331;6;3586725;4
18;9691;2;3;3;4331;6;1827045;0
18;9691;2;3;4;4331;6;2137888;-2
18;9691;2;4;0;4331;6;9660087;-2
18;9691;2;4;1;4331;6;3029063;-5
18;9691;2;4;2;4331;6;2203871;-1
18;9691;2;4;3;4331;6;8404525;-3
18;9691;2;4;4;4331;6;2878994;-1
18;9691;3;0;0;4331;6;7767129;-5
18;9691;3;0;1;4331;6;5072796;-3
18;9691;3;0;2;4331;6;2523438;1
18;9691;3;0;3;4331;6;5876956;-2
18;9691;3;0;4;4331;6;4494453;5
18;9691;3;1;0;4331;6;6140431;1
18;9691;3;1;1;4331;6;5650666;6
18;9691;3;1;2;4331;6;9945443;-5
18;9691;3;1;3;4331;6;9566341;3
18;9691;3;1;4;4331;6;8656204;3
18;9691;3;2;0;4331;6;4008800;-1
18;9691;3;2;1;4331;6;8114862;6
18;9691;3;2;2;4331;6;9600255;-2
18;9691;3;2;3;4331;6;8804771;-3
18;9691;3;2;4;4331;6;2817190;-4
18;9691;3;3;0;4331;6;5469714;0
18;9691;3;3;1;4331;6;4316012;7
18;9691;3;3;2;4331;6;4123539;0
18;9691;3;3;3;4331;6;5007803;-2
18;9691;3;3;4;4331;6;2948082;-2
18;9691;3;4;0;4331;6;4564582;0
18;9691;3;4;1;4331;6;5415117;-2
18;9691;3;4;2;4331;6;6490760;0
18;9691;3;4;3;4331;6;3486152;4
18;9692;0;0;0;4331;6;7334552;-4
18;9692;0;0;1;4331;6;7888809;4
18;9692;0;0;2;4331;6;8804771;-3
18;9692;0;0;3;4331;6;3318626;3
18;9692;0;0;4;4331;6;3586725;4
18;9692;0;1;0;4331;6;5827509;2
18;9692;0;1;1;4331;6;4123539;0
18;9692;0;1;2;4331;6;8797853;1
18;9692;0;1;3;4331;6;8114862;6
18;9692;0;1;4;4331;6;1717694;4
18;9692;0;2;0;4331;6;4564582;0
18;9692;0;2;1;4331;6;3787590;5
18;9692;0;2;2;4331;6;7767129;-5
18;9692;0;2;3;4331;6;9729861;4
18;9692;0;2;4;4331;6;6490760;0
18;9692;0;3;0;4331;6;2447692;7
18;9692;0;3;1;4331;6;1026584;1
18;9692;0;3;2;4331;6;5808300;5
18;9692;0;3;3;4331;6;9945443;-5
18;9692;0;3;4;4331;6;6810529;5
18;9692;0;4;0;4331;6;9566341;3
18;9692;0;4;1;4331;6;4274840;-3
18;9692;0;4;2;4331;6;9224411;1
18;9692;0;4;3;4331;6;5455908;-5
18;9692;0;4;4;4331;6;4494453;5
18;9692;1;0;0;4331;6;4906421;1
18;9692;1;0;1;4331;6;4656323;0
18;9692;1;0;2;4331;6;1140158;3
18;9692;1;0;3;4331;6;4757929;0
18;9813;0;0;0;4331;6;5085479;1
18;9813;0;0;1;4331;6;1965942;-2
18;9813;0;0;2;4331;6;1832513;5
18;9813;0;0;3;4331;6;1156368;-4
18;9813;0;0;4;4331;6;3043849;5
18;9813;0;1;0;4331;6;7452030;-1
18;9813;0;1;1;4331;6;7593961;-5
18;9813;0;1;2;4331;6;2310795;1
18;9813;0;1;3;4331;6;7768305;1
18;9814;0;0;0;4331;6;1421368;-3
18;9814;0;0;1;4331;6;3157142;0
18;9814;0;0;2;4331;6;3029063;-5
18;9814;0;0;3;4331;6;5776133;0
18;9814;0;0;4;4331;6;4234197;3
18;9814;0;1;0;4331;6;8998597;3
18;9814;0;1;1;4331;6;2704738;5
18;9814;0;1;2;4331;6;1445200;-3
18;9814;0;1;3;4331;6;3486152;4
18;9814;0;1;4;4331;6;6913068;6
18;9814;0;2;0;4331;6;5078707;7
18;9814;0;2;1;4331;6;4532680;3
18;9814;0;2;2;4331;6;9660087;-2
18;9814;0;2;3;4331;6;5085479;1
18;9814;0;2;4;4331;6;2137888;-2
18;9814;0;3;0;4331;6;5072796;-3
18;9814;0;3;1;4331;6;4008800;-1
18;9814;0;3;2;4331;6;3761377;0
18;9814;0;3;3;4331;6;4670551;3
18;9814;0;3;4;4331;6;1773799;-2
18;9814;0;4;0;4331;6;1965942;-2
18;9814;0;4;1;4331;6;2310795;1
18;9814;0;4;2;4331;6;5415117;-2
18;9814;0;4;3;4331;6;2453811;5
18;9814;0;4;4;4331;6;1535453;4
18;9814;1;0;0;4331;6;7768305;1
18;9814;1;0;1;4331;6;5007803;-2
18;9814;1;0;2;4331;6;5114669;-2
18;9814;1;0;3;4331;6;2817190;-4
18;9935;0;0;0;4331;6;9226516;2
18;9935;0;0;1;4331;6;6959193;3
18;9935;0;0;2;4331;6;3306354;-3
18;9935;0;0;3;4331;6;7988501;0
18;9935;0;0;4;4331;6;5506003;-3
18;9935;0;1;0;4331;6;8284271;0
18;9935;0;1;1;4331;6;6232062;-3
18;9935;0;1;2;4331;6;2375476;-2
18;9935;0;1;3;4331;6;5085946;5
18;9936;0;0;0;4331;6;9600255;-2
18;9936;0;0;1;4331;6;5313385;-4
18;9936;0;0;2;4331;6;5876956;-2
18;9936;0;0;3;4331;6;5469714;0
18;9936;0;0;4;4331;6;3257933;6
18;9936;0;1;0;4331;6;5337388;2
18;9936;0;1;1;4331;6;5085946;5
18;9936;0;1;2;4331;6;9737599;5
18;9936;0;1;3;4331;6;9904640;-4
18;9936;0;1;4;4331;6;8656204;3
18;9936;0;2;0;4331;6;7988501;0
18;9936;0;2;1;4331;6;7389107;-2
18;9936;0;2;2;4331;6;3306354;-3
18;9936;0;2;3;4331;6;5650666;6
18;9936;0;2;4;4331;6;9218174;-1
18;9936;0;3;0;4331;6;7161216;5
18;9936;0;3;1;4331;6;8284271;0
18;9936;0;3;2;4331;6;2878994;-1
18;9936;0;3;3;4331;6;4090314;3
18;9936;0;3;4;4331;6;7452030;-1
18;9936;0;4;0;4331;6;6232062;-3
18;9936;0;4;1;4331;6;6427815;-2
18;9936;0;4;2;4331;6;5506003;-3
18;9936;0;4;3;4331;6;8516540;0
18;9936;0;4;4;4331;6;1063461;-4
18;9936;1;0;0;4331;6;3105372;3
18;9936;1;0;1;4331;6;4472680;6
18;9936;1;0;2;4331;6;9284348;-3
18;9936;1;0;3;4331;6;3430490;-1
18;10057;0;0;0;4331;6;6663115;6
18;10057;0;0;1;4331;6;2464003;0
18;10057;0;0;2;4331;6;9362474;-3
18;10057;0;0;3;4331;6;7633136;-4
18;10057;0;0;4;4331;6;2567874;3
18;10057;0;1;0;4331;6;8784240;4
18;10057;0;1;1;4331;6;2886127;4
18;10057;0;1;2;4331;6;1024898;7
18;10057;0;1;3;4331;6;9677548;4
18;10058;0;0;0;4331;6;1024898;7
18;10058;0;0;1;4331;6;3126007;0
18;10058;0;0;2;4331;6;2948082;-2
18;10058;0;0;3;4331;6;2375476;-2
18;10058;0;0;4;4331;6;5207514;0
18;10058;0;1;0;4331;6;3043849;5
18;10058;0;1;1;4331;6;7882141;4
18;10058;0;1;2;4331;6;7043809;6
18;10058;0;1;3;4331;6;7633136;-4
18;10058;0;1;4;4331;6;8405165;-1
18;10058;0;2;0;4331;6;7593961;-5
18;10058;0;2;1;4331;6;9506079;7
18;10058;0;2;2;4331;6;2464003;0
18;10058;0;2;3;4331;6;8706753;-1
18;10058;0;2;4;4331;6;6140431;1
18;10058;0;3;0;4331;6;4316012;7
18;10058;0;3;1;4331;6;9362474;-3
18;10058;0;3;2;4331;6;8869826;2
18;10058;0;3;3;4331;6;4676094;-1
18;10058;0;3;4;4331;6;8404525;-3
18;10058;0;4;0;4331;6;2203871;-1
18;10058;0;4;1;4331;6;2127379;4
18;10058;0;4;2;4331;6;2968756;-3
18;10058;0;4;3;4331;6;1832513;5
18;10058;0;4;4;4331;6;9677548;4
18;10058;1;0;0;4331;6;1156368;-4
18;10058;1;0;1;4331;6;1518967;-4
18;10058;1;0;2;4331;6;6152744;-3
18;10058;1;0;3;4331;6;2523438;1
18;10179;0;0;0;4331;6;9830782;-4
18;10179;0;0;1;4331;6;7241852;0
18;10179;0;0;2;4331;6;1356610;6
18;10179;0;0;3;4331;6;7971836;0
18;10179;0;0;4;4331;6;1904808;2
18;10179;0;1;0;4331;6;1256670;-1
18;10179;0;1;1;4331;6;9165612;3
18;10179;0;1;2;4331;6;7167317;6
18;10179;0;1;3;4331;6;5250452;-3
18;10180;0;0;0;4331;6;2886127;4
18;10180;0;0;1;4331;6;6959193;3
18;10180;0;0;2;4331;6;2567874;3
18;10180;0;0;3;4331;6;4671249;2
18;10180;0;0;4;4331;6;7167317;6
18;10180;0;1;0;4331;6;7241852;0
18;10180;0;1;1;4331;6;7094329;7
18;10180;0;1;2;4331;6;9165612;3
18;10180;0;1;3;4331;6;7921122;1
18;10180;0;1;4;4331;6;9830782;-4
18;10180;0;2;0;4331;6;9344546;-4
18;10180;0;2;1;4331;6;9226516;2
18;10180;0;2;2;4331;6;1904808;2
18;10180;0;2;3;4331;6;7971836;0
18;10180;0;2;4;4331;6;6663115;6
18;10180;0;3;0;4331;6;1256670;-1
18;10180;0;3;1;4331;6;5368264;-1
18;10180;0;3;2;4331;6;1356610;6
18;10180;0;3;3;4331;6;5250452;-3
19;10261;0;0;0;4187;5;8363845;1
19;10261;0;0;1;4187;5;4609186;3
19;10261;0;0;2;4187;5;3800946;5
19;10261;0;0;3;4187;5;4432544;5
19;10261;0;0;4;4187;5;3440074;-5
19;10261;0;1;0;4187;5;4382027;-1
19;10261;0;1;1;4187;5;3855361;5
19;10261;0;1;2;4187;5;9085995;2
19;10261;0;1;3;4187;5;3134232;-1
19;10261;0;1;4;4187;5;1613563;-2
19;10261;0;2;0;4187;5;6210620;-3
19;10261;0;2;1;4187;5;1601154;3
19;10261;0;2;2;4187;5;2164843;6
19;10261;0;2;3;4187;5;4844010;-1
19;10261;0;2;4;4187;5;2904533;7
19;10261;0;3;0;4187;5;2375476;-2
19;10261;0;3;1;4187;5;1874051;-1
19;10261;0;3;2;4187;5;9676937;-2
19;10261;0;3;3;4187;5;8770859;-1
19;10261;0;3;4;4187;5;3272474;-3
19;10261;0;4;0;4187;5;1736557;2
19;10261;0;4;1;4187;5;4576510;4
19;10261;0;4;2;4187;5;1653200;6
19;10261;0;4;3;4187;5;2896409;-3
19;10261;0;4;4;4187;5;9196421;-1
19;10261;1;0;0;4187;5;8248218;0
19;10261;1;0;1;4187;5;8464620;-2
19;10261;1;0;2;4187;5;9107514;5
19;10261;1;0;3;4187;5;1296652;4
19;10261;1;0;4;4187;5;4651704;3
19;10261;1;1;0;4187;5;8379403;4
19;10261;1;1;1;4187;5;1203411;1
19;10261;1;1;2;4187;5;9273798;-2
19;10261;1;1;3;4187;5;8397506;3
19;10261;1;1;4;4187;5;1949122;-4
19;10261;1;2;0;4187;5;6786557;2
19;10261;1;2;1;4187;5;6699516;-4
19;10261;1;2;2;4187;5;1965942;-2
19;10261;1;2;3;4187;5;5018680;-1
19;10261;1;2;4;4187;5;5168228;3
19;10261;1;3;0;4187;5;1176126;2
19;10261;1;3;1;4187;5;1735268;-5
19;10261;1;3;2;4187;5;7626403;-1
19;10261;1;3;3;4187;5;7055997;1
19;10261;1;3;4;4187;5;8325503;-1
19;10261;1;4;0;4187;5;1507207;1
19;10261;1;4;1;4187;5;8485865;2
19;10261;1;4;2;4187;5;5089398;-3
19;10261;1;4;3;4187;5;9303270;5
19;10261;1;4;4;4187;5;5193932;6
19;10261;2;0;0;4187;5;6121272;0
19;10261;2;0;1;4187;5;6064259;6
19;10261;2;0;2;4187;5;1084477;7
19;10261;2;0;3;4187;5;3081054;4
19;10261;2;0;4;4187;5;3848596;-4
19;10261;2;1;0;4187;5;4401528;-2
19;10261;2;1;1;4187;5;8879001;-1
19;10261;2;1;2;4187;5;6088209;1
19;10261;2;1;3;4187;5;1784153;3
19;10261;2;1;4;4187;5;4308814;-3
19;10261;2;2;0;4187;5;3825322;3
19;10261;2;2;1;4187;5;5616780;0
19;10261;2;2;2;4187;5;9056507;2
19;10261;2;2;3;4187;5;1623034;0
19;10261;2;2;4;4187;5;9571178;2
19;10261;2;3;0;4187;5;9152763;3
19;10261;2;3;1;4187;5;1855998;5
19;10261;2;3;2;4187;5;9613139;6
19;10261;2;3;3;4187;5;4451972;4
19;10261;2;3;4;4187;5;4532373;5
19;10261;2;4;0;4187;5;6241565;-4
19;10261;2;4;1;4187;5;3838071;2
19;10261;2;4;2;4187;5;4433911;4
19;10261;2;4;3;4187;5;6968714;-1
19;10261;2;4;4;4187;5;2381297;0
19;10261;3;0;0;4187;5;2973514;-3
19;10261;3;0;1;4187;5;4262749;3
19;10261;3;0;2;4187;5;3760532;5
19;10261;3;0;3;4187;5;1550302;-1
19;10261;3;0;4;4187;5;7970169;0
19;10261;3;1;0;4187;5;4129106;1
19;10261;3;1;1;4187;5;1220918;-1
19;10261;3;1;2;4187;5;1978872;2
19;10261;3;1;3;4187;5;2620735;1
19;10261;3;1;4;4187;5;8848903;-1
19;10261;3;2;0;4187;5;6760955;2
19;10261;3;2;1;4187;5;5506003;-3
19;10261;3;2;2;4187;5;5319144;5
19;10261;3;2;3;4187;5;3031315;-4
19;10261;3;2;4;4187;5;6550873;5
19;10261;3;3;0;4187;5;3992149;-1
19;10261;3;3;1;4187;5;4315103;2
19;10261;3;3;2;4187;5;5280613;4
19;10261;3;3;3;4187;5;6688744;-3
19;10261;3;3;4;4187;5;8837068;6
19;10261;3;4;0;4187;5;5381718;3
19;10261;3;4;1;4187;5;8797923;-1
19;10261;3;4;2;4187;5;8208149;0
19;10261;3;4;3;4187;5;5928174;-1
19;10262;0;0;0;4187;5;9613139;6
19;10262;0;0;1;4187;5;1220918;-1
19;10262;0;0;2;4187;5;6210620;-3
19;10262;0;0;3;4187;5;6121272;0
19;10262;0;0;4;4187;5;4315103;2
19;10262;0;1;0;4187;5;1874051;-1
19;10262;0;1;1;4187;5;1601154;3
19;10262;0;1;2;4187;5;9056507;2
19;10262;0;1;3;4187;5;3838071;2
19;10262;0;1;4;4187;5;8379403;4
19;10262;0;2;0;4187;5;1965942;-2
19;10262;0;2;1;4187;5;8325503;-1
19;10262;0;2;2;4187;5;2896409;-3
19;10262;0;2;3;4187;5;4576510;4
19;10262;0;2;4;4187;5;1623034;0
19;10262;0;3;0;4187;5;6760955;2
19;10262;0;3;1;4187;5;1507207;1
19;10262;0;3;2;4187;5;3855361;5
19;10262;0;3;3;4187;5;2904533;7
19;10262;0;3;4;4187;5;9676937;-2
19;10262;0;4;0;4187;5;1613563;-2
19;10262;0;4;1;4187;5;1735268;-5
19;10262;0;4;2;4187;5;6688744;-3
19;10262;0;4;3;4187;5;5506003;-3
19;10262;0;4;4;4187;5;3134232;-1
19;10262;1;0;0;4187;5;6064259;6
19;10262;1;0;1;4187;5;3272474;-3
19;10262;1;0;2;4187;5;8797923;-1
19;10262;1;0;3;4187;5;4451972;4
19;10383;0;0;0;4187;5;4069434;-2
19;10383;0;0;1;4187;5;5881059;0
19;10383;0;0;2;4187;5;8246214;-2
19;10383;0;0;3;4187;5;5751074;-4
19;10383;0;0;4;4187;5;2217555;5
19;10383;0;1;0;4187;5;9390758;7
19;10383;0;1;1;4187;5;9576402;6
19;10383;0;1;2;4187;5;2272824;-1
19;10383;0;1;3;4187;5;2572501;6
19;10384;0;0;0;4187;5;6968714;-1
19;10384;0;0;1;4187;5;1653200;6
19;10384;0;0;2;4187;5;1169018;4
19;10384;0;0;3;4187;5;8770859;-1
19;10384;0;0;4;4187;5;8837068;6
19;10384;0;1;0;4187;5;5280613;4
19;10384;0;1;1;4187;5;3992149;-1
19;10384;0;1;2;4187;5;8363845;1
19;10384;0;1;3;4187;5;5018680;-1
19;10384;0;1;4;4187;5;2620735;1
19;10384;0;2;0;4187;5;5381718;3
19;10384;0;2;1;4187;5;1949122;-4
19;10384;0;2;2;4187;5;8848903;-1
19;10384;0;2;3;4187;5;4069434;-2
19;10384;0;2;4;4187;5;8397506;3
19;10384;0;3;0;4187;5;4401528;-2
19;10384;0;3;1;4187;5;5193932;6
19;10384;0;3;2;4187;5;6241565;-4
19;10384;0;3;3;4187;5;9085995;2
19;10384;0;3;4;4187;5;2381297;0
19;10384;0;4;0;4187;5;8248218;0
19;10384;0;4;1;4187;5;8485865;2
19;10384;0;4;2;4187;5;5881059;0
19;10384;0;4;3;4187;5;1978872;2
19;10384;0;4;4;4187;5;4262749;3
19;10384;1;0;0;4187;5;9576402;6
19;10384;1;0;1;4187;5;7312246;2
19;10384;1;0;2;4187;5;1550302;-1
19;10384;1;0;3;4187;5;9152763;3
19;10505;0;0;0;4187;5;1569810;2
19;10505;0;0;1;4187;5;2565124;4
19;10505;0;0;2;4187;5;5524859;1
19;10505;0;0;3;4187;5;6201736;6
19;10505;0;0;4;4187;5;8124479;-1
19;10505;0;1;0;4187;5;7828201;-5
19;10505;0;1;1;4187;5;5521183;1
19;10505;0;1;2;4187;5;5219465;-2
19;10505;0;1;3;4187;5;3695175;1
19;10506;0;0;0;4187;5;2565124;4
19;10506;0;0;1;4187;5;4129106;1
19;10506;0;0;2;4187;5;1569810;2
19;10506;0;0;3;4187;5;4433911;4
19;10506;0;0;4;4187;5;4532373;5
19;10506;0;1;0;4187;5;4609186;3
19;10506;0;1;1;4187;5;8208149;0
19;10506;0;1;2;4187;5;6699516;-4
19;10506;0;1;3;4187;5;5928174;-1
19;10506;0;1;4;4187;5;5524859;1
19;10506;0;2;0;4187;5;9303270;5
19;10506;0;2;1;4187;5;4651704;3
19;10506;0;2;2;4187;5;3081054;4
19;10506;0;2;3;4187;5;5521183;1
19;10506;0;2;4;4187;5;4432544;5
19;10506;0;3;0;4187;5;7905876;0
19;10506;0;3;1;4187;5;3440074;-5
19;10506;0;3;2;4187;5;8464620;-2
19;10506;0;3;3;4187;5;3825322;3
19;10506;0;3;4;4187;5;2217555;5
19;10506;0;4;0;4187;5;1203411;1
19;10506;0;4;1;4187;5;4308814;-3
19;10506;0;4;2;4187;5;6550873;5
19;10506;0;4;3;4187;5;1296652;4
19;10506;0;4;4;4187;5;8124479;-1
19;10506;1;0;0;4187;5;5219465;-2
19;10506;1;0;1;4187;5;9196421;-1
19;10506;1;0;2;4187;5;2973514;-3
19;10506;1;0;3;4187;5;2164843;6
19;10627;0;0;0;4187;5;1024898;7
19;10627;0;0;1;4187;5;8600607;-2
19;10627;0;0;2;4187;5;3727595;-3
19;10627;0;0;3;4187;5;2400750;3
19;10627;0;0;4;4187;5;5087486;-4
19;10627;0;1;0;4187;5;2570128;4
19;10627;0;1;1;4187;5;6545607;-1
19;10627;0;1;2;4187;5;5119114;3
19;10627;0;1;3;4187;5;3752172;-2
19;10628;0;0;0;4187;5;9273798;-2
19;10628;0;0;1;4187;5;5616780;0
19;10628;0;0;2;4187;5;1736557;2
19;10628;0;0;3;4187;5;2570128;4
19;10628;0;0;4;4187;5;8246214;-2
19;10628;0;1;0;4187;5;7055997;1
19;10628;0;1;1;4187;5;7970169;0
19;10628;0;1;2;4187;5;8879001;-1
19;10628;0;1;3;4187;5;1784153;3
19;10628;0;1;4;4187;5;6545607;-1
19;10628;0;2;0;4187;5;2796856;6
19;10628;0;2;1;4187;5;2400750;3
19;10628;0;2;2;4187;5;5089398;-3
19;10628;0;2;3;4187;5;7828201;-5
19;10628;0;2;4;4187;5;1176126;2
19;10628;0;3;0;4187;5;6201736;6
19;10628;0;3;1;4187;5;3695175;1
19;10628;0;3;2;4187;5;9390758;7
19;10628;0;3;3;4187;5;5319144;5
19;10628;0;3;4;4187;5;2375476;-2
19;10628;0;4;0;4187;5;9571178;2
19;10628;0;4;1;4187;5;3760532;5
19;10628;0;4;2;4187;5;3800946;5
19;10628;0;4;3;4187;5;9107514;5
19;10628;0;4;4;4187;5;3848596;-4
19;10628;1;0;0;4187;5;3727595;-3
19;10628;1;0;1;4187;5;5087486;-4
19;10628;1;0;2;4187;5;1084477;7
19;10628;1;0;3;4187;5;3752172;-2
19;10749;0;0;0;4187;5;9668201;3
19;10749;0;0;1;4187;5;4576923;6
19;10749;0;0;2;4187;5;6950167;2
19;10749;0;0;3;4187;5;7633136;-4
19;10749;0;0;4;4187;5;8013824;-3
19;10749;0;1;0;4187;5;5267740;4
19;10749;0;1;1;4187;5;5047287;5
19;10749;0;1;2;4187;5;7343673;4
19;10749;0;1;3;4187;5;5766475;7
19;10750;0;0;0;4187;5;4844010;-1
19;10750;0;0;1;4187;5;6950167;2
19;10750;0;0;2;4187;5;7343673;4
19;10750;0;0;3;4187;5;7633136;-4
19;10750;0;0;4;4187;5;1855998;5
19;10750;0;1;0;4187;5;5119114;3
